epoch,Response_Classification_acc,Response_Classification_loss,Survival_Rate_acc,Survival_Rate_loss,Treatment_Regress_acc,Treatment_Regress_loss,loss,val_Response_Classification_acc,val_Response_Classification_loss,val_Survival_Rate_acc,val_Survival_Rate_loss,val_Treatment_Regress_acc,val_Treatment_Regress_loss,val_loss
40,0.6904231625835189,0.796051181703474,0.6185968819599109,0.8149160389645328,0.6007795100222717,0.872672793196145,2.704077970211649,0.2650334075723831,1.5524234527468947,0.27616926503340755,2.1248017565444743,0.33407572383073497,1.5324990032510397,5.440142745164561
41,0.6820712694877505,0.801286640371671,0.6403118040089086,0.783424725378542,0.5946547884187082,0.8757548449034149,2.6935940765856636,0.013363028953229399,2.379382179680805,0.0,3.166320453507863,0.0,2.4184043386200225,8.18582240828958
42,0.6932071269487751,0.7936021821005041,0.64086859688196,0.7972439836818551,0.5968819599109132,0.8721241535482003,2.6939381862801803,0.6904231625835189,1.502972341393575,0.7037861915367484,1.4830947076126038,0.45657015590200445,1.357247946522549,4.583292240023878
43,0.7065701559020044,0.7699590388411669,0.6520044543429844,0.7700806994215151,0.60913140311804,0.8657237295318553,2.6407504681755016,0.6748329621380846,1.435795703550224,0.11581291759465479,2.1178124540367214,0.2583518930957684,1.8802821668059895,5.667054305894338
44,0.6959910913140311,0.7857671732493657,0.6570155902004454,0.7545992029801775,0.6169265033407573,0.8598565736698414,2.628357451317836,0.46325167037861914,1.3493386002585193,0.46993318485523383,1.5986049179244943,0.30066815144766146,1.6620725757029646,4.847646382975419
45,0.6954342984409799,0.8045729269296396,0.6397550111358574,0.7799662437231876,0.5979955456570156,0.8687101358294752,2.696429073412328,0.44766146993318484,1.6092092559438507,0.5634743875278396,1.528728206332914,0.36525612472160357,1.961852425190813,5.339049739667727
46,0.7037861915367484,0.766359250370272,0.6603563474387528,0.7586034902087299,0.5974387527839644,0.8741020228390173,2.6386936356070843,0.4922048997772829,1.450548097391702,0.3674832962138085,1.7587131763619677,0.2806236080178174,1.6294884628601753,5.064213601942848
47,0.7076837416481069,0.7596813628163794,0.6380846325167038,0.769851603327456,0.6208240534521158,0.8253626205475134,2.5893681914875395,0.47884187082405344,1.1150338769224546,0.43429844097995546,1.5582443159778825,0.38752783964365256,1.3710459436233962,4.280640666893702
48,0.6993318485523385,0.7789151769438406,0.6597995545657016,0.7611253529720688,0.6119153674832962,0.8589362033491411,2.6337451701174865,0.6414253897550112,1.553305789197739,0.5902004454342984,1.4740039909337306,0.37639198218262804,1.708714833503842,4.965507615648027
49,0.6943207126948775,0.7749640486288177,0.6625835189309577,0.7612266922846669,0.6130289532293987,0.856708082629737,2.621664361592656,0.33853006681514475,1.2045737183704675,0.26280623608017817,1.5711519983669697,0.46547884187082406,1.6206851496728332,4.620319388757038
50,0.6625835189309577,0.859263321206405,0.6308463251670379,0.8202809704704115,0.5757238307349666,0.927367602132742,2.8324984835091573,0.0,7.525275876102575,0.0,11.740232614207109,0.0,4.038698801219065,23.535153917852117
51,0.6664810690423163,0.8402969081842554,0.6080178173719376,0.8480289484185471,0.5740534521158129,0.9067940976147131,2.830607722756061,0.40089086859688194,1.5619844745155964,0.5723830734966593,1.5286114234435797,0.31625835189309576,1.7402699354762223,5.051883303508461
52,0.6859688195991092,0.8037590091106356,0.6347438752783965,0.7931848711983398,0.5801781737193764,0.9045494280440239,2.7212040395141974,0.30066815144766146,1.451773403482076,0.41202672605790647,1.652365942442072,0.3518930957683742,1.632891602133855,4.958229044763442
53,0.6714922048997772,0.8357988408785355,0.6280623608017817,0.8232528098707476,0.589086859688196,0.8963106922423654,2.7734426629038857,0.5456570155902004,1.253922118641486,0.311804008908686,1.9913071642208737,0.2650334075723831,1.624930039280507,5.093980417485226
54,0.6603563474387528,0.8415795628371376,0.6219376391982183,0.821448119817704,0.5751670378619154,0.9040570702478455,2.788846237887784,0.6080178173719376,1.5641231643065048,0.48329621380846327,1.8183294721860397,0.22494432071269488,1.8923320531314094,5.499610738924192
55,0.6898663697104677,0.7842409768056763,0.6308463251670379,0.8049212516283405,0.606347438752784,0.8720351281038637,2.6792720357134505,0.6837416481069042,1.9099487406108322,0.6391982182628062,1.7978883975067224,0.4521158129175947,2.2449673414230347,6.180485442911331
56,0.6904231625835189,0.7990270511875704,0.6453229398663697,0.7796792997283766,0.5963251670378619,0.8737570096495954,2.6773299634589383,0.7037861915367484,1.7218523833958768,0.6414253897550112,1.658692249144637,0.44988864142538976,2.528851464490317,6.1321616130310606
57,0.7037861915367484,0.7771818515718116,0.6614699331848553,0.7878160066487795,0.6096881959910914,0.835993389509834,2.6190047755273254,0.48552338530066813,1.4992014066148176,0.3585746102449889,2.033985760137605,0.20935412026726058,2.02141880803225,5.770443383197742
58,0.6998886414253898,0.7930685593051741,0.6380846325167038,0.7939151935694212,0.6102449888641426,0.8619958455020973,2.6729082604559067,0.44766146993318484,1.5408555736520508,0.4142538975501114,1.7743163215025497,0.33407572383073497,1.666082446984034,5.200863887047714
59,0.7010022271714922,0.782640476070162,0.6642538975501113,0.7629406004812245,0.6202672605790646,0.853358593841969,2.6243284051296176,0.5077951002227171,1.8185338283700243,0.5991091314031181,1.5011538156953315,0.3741648106904232,1.8614013667627007,5.413099896403358
60,0.7021158129175946,0.7667123481531717,0.6403118040089086,0.7743946149912072,0.6035634743875279,0.8559748679067616,2.6295680957275933,0.43207126948775054,1.3388473353035466,0.44988864142538976,1.6373349279497142,0.3028953229398664,1.5500458332902871,4.762527821589685
61,0.7065701559020044,0.7682129637336147,0.6553452115812918,0.7606841104731528,0.6135857461024499,0.8421883148977114,2.599011879455804,0.7037861915367484,2.4214069181285747,0.7037861915367484,1.4976523292555841,0.5501113585746102,1.730709743526306,5.874372092015494
62,0.7082405345211581,0.7698648640334208,0.6631403118040089,0.741041206503764,0.6108017817371938,0.8500860965331573,2.574905824024056,0.7015590200445434,1.5464347517304537,0.688195991091314,1.2894761501946268,0.3674832962138085,1.6833847086785365,4.735104113219841
63,0.7065701559020044,0.7630076517241038,0.64086859688196,0.7855888712645108,0.6219376391982183,0.8375537337067398,2.60081966098539,0.6770601336302895,1.2942688676854284,0.6770601336302895,1.37449728125055,0.39420935412026725,1.2580766093757476,4.146793760541819
64,0.7143652561247216,0.7587133747233049,0.6714922048997772,0.7551963059833161,0.6041202672605791,0.8566995953398452,2.606229177827559,0.6347438752783965,2.0207144327312374,0.576837416481069,1.8008901852541883,0.44097995545657015,2.3748792725841295,6.436568673310142
65,0.7082405345211581,0.7431147701225196,0.6726057906458798,0.7501774757503136,0.6336302895322939,0.8114456469338296,2.530030867039228,0.4365256124721604,1.5569047083567935,0.3897550111358575,1.7381116404034247,0.30734966592427615,1.837880987367014,5.358590575262805
66,0.7160356347438753,0.7380474915350466,0.6631403118040089,0.7467534615096111,0.6258351893095768,0.8040597883523971,2.505932977311064,0.004454342984409799,2.5255129884239826,0.0,4.047642800218544,0.0022271714922048997,2.8470049159298494,9.632922350962072
67,0.7171492204899778,0.7343706073102547,0.6597995545657016,0.7505164437145326,0.626391982182628,0.8134681920299021,2.5106779663493746,0.43207126948775054,1.4754948232381009,0.38752783964365256,1.46197458789715,0.3051224944320713,1.739616142349413,4.880165421883088
68,0.7138084632516704,0.7568687072442741,0.6492204899777283,0.7705281749865526,0.6302895322939867,0.8182686066176154,2.558172985811807,0.4922048997772829,1.6601734886190673,0.4209354120267261,1.7701948010310828,0.30957683741648107,1.8959565704277734,5.5431164951791745
69,0.72271714922049,0.7225163203305285,0.6726057906458798,0.7352844447494881,0.6197104677060133,0.8174627627721077,2.494961612739648,0.13140311804008908,2.3314850699397134,0.0556792873051225,2.6133715317881188,0.23385300668151449,2.0983031719989396,7.269850770189927
70,0.7210467706013363,0.7261682722908351,0.6597995545657016,0.725116261926154,0.6325167037861915,0.8037183096254854,2.4669757515922157,0.6570155902004454,1.6504319504998575,0.6703786191536748,1.625462570308577,0.3986636971046771,1.4854753012115547,4.972178720950018
71,0.7165924276169265,0.7316390806290514,0.6714922048997772,0.7263709353843085,0.6419821826280624,0.8179165823156955,2.492455936487109,0.2026726057906459,2.4571283284682606,0.060133630289532294,3.165543630553248,0.11581291759465479,2.5020248677191597,8.331901559319952
72,0.717706013363029,0.7263374347198248,0.6592427616926503,0.7408557057646176,0.6275055679287305,0.8222386179894275,2.501806762542385,0.6570155902004454,1.5216001658503355,0.6503340757238307,1.3392561671463046,0.4209354120267261,1.8686737061077874,4.938271332955307
73,0.7388641425389755,0.7123072491191278,0.6792873051224945,0.7112420354627554,0.6169265033407573,0.8083461240962778,2.4408799067371936,0.3986636971046771,1.431370346609893,0.45879732739420936,1.5661818418311648,0.3897550111358575,1.5031719029878985,4.707888751890187
74,0.7249443207126949,0.7213954192426528,0.6759465478841871,0.7152456925281703,0.64086859688196,0.7808243522134284,2.4284366743601775,0.44320712694877507,1.70203937009342,0.41202672605790647,1.636464669869047,0.4053452115812918,1.6916837979000237,5.246715947089588
75,0.7310690423162584,0.7168664364745728,0.6804008908685969,0.7237199116124873,0.628619153674833,0.8249637420830589,2.4783842746823828,0.41648106904231624,1.2209917431684805,0.44543429844098,1.5359918813662965,0.35634743875278396,1.4457462582662535,4.405808766328943
76,0.7533407572383074,0.688533529937931,0.6870824053452116,0.7209319222743368,0.643652561247216,0.7822888461677959,2.4091771487934817,0.5211581291759465,1.3432698985250595,0.48552338530066813,1.5777538819674128,0.3741648106904232,1.5459551104989508,4.692848874625225
77,0.7243875278396437,0.7269402018235893,0.670935412026726,0.7211220610911703,0.6224944320712695,0.8272456546668752,2.4907031908863635,0.5991091314031181,1.4797230196291196,0.5456570155902004,1.3833038076791573,0.40757238307349664,1.5243063121702198,4.597932934495548
78,0.7427616926503341,0.6898070063383914,0.6804008908685969,0.7130586718663341,0.6341870824053452,0.7940085696218274,2.410726736276877,0.0,5.425278724169147,0.0,5.530829385022543,0.0022271714922048997,3.4995062823815974,14.673873965087076
79,0.7433184855233853,0.6858020820769011,0.6703786191536748,0.7277063734680083,0.6330734966592427,0.794819360851976,2.428321452077088,0.5478841870824054,2.151311056651092,0.5278396436525612,1.9467930591982563,0.41202672605790647,2.171558955198938,6.483950131720052
80,0.7422048997772829,0.6960195432394278,0.6932071269487751,0.6903821770226238,0.6430957683741648,0.7940744022218581,2.398877707780868,0.24721603563474387,1.6860231761146494,0.1915367483296214,1.8898956956204964,0.33853006681514475,1.7894795379022712,5.579191184521783
81,0.7416481069042317,0.6749961564694853,0.6909799554565702,0.6958339635805457,0.643652561247216,0.778072568117112,2.36519040137463,0.022271714922048998,3.146080008593859,0.0,2.778105764452758,0.0,3.077807878863838,9.217410287241096
82,0.7455456570155902,0.6751668128643376,0.6804008908685969,0.712595609686688,0.6497772828507795,0.7849568915791926,2.39390242073212,0.6726057906458798,1.6644248144829725,0.6837416481069042,1.4765480542368772,0.41202672605790647,1.7479161573677657,5.113552226255625
83,0.7483296213808464,0.6773922674374485,0.6842984409799554,0.6988979182423887,0.6514476614699332,0.7810188988534804,2.3753044814999758,0.5701559020044543,1.7647384083217927,0.5902004454342984,1.3312110869018963,0.42761692650334077,1.597391305893726,4.9105432495508
84,0.75,0.6742207955876013,0.6870824053452116,0.6918636502030167,0.6636971046770601,0.7653669984409698,2.3490922302339547,0.0,7.577321942505699,0.0,12.170425370435142,0.0,6.154767564251056,26.123071092805247
85,0.7371937639198218,0.6895945137553332,0.6993318485523385,0.6595692877514591,0.6464365256124721,0.7892051297997048,2.3719159908974357,0.09799554565701558,3.6347488215346644,0.0,5.577603791498129,0.4053452115812918,2.1431229757041335,11.581412440684431
86,0.7566815144766147,0.6645431277613862,0.7048997772828508,0.6832645058897396,0.6464365256124721,0.7688963461028441,2.344501704574959,0.40311804008908686,1.6023537787403455,0.311804008908686,1.9690557012048224,0.39198218262806234,1.9670522197052205,5.768647270372556
87,0.7466592427616926,0.6836562098267349,0.6898663697104677,0.7043288864510627,0.6364142538975501,0.7715899052226994,2.3974118105287276,0.1759465478841871,1.7491324032866344,0.22717149220489977,1.6045631350812508,0.39198218262806234,1.852469678445489,5.4524879551146235
88,0.7472160356347439,0.6541806662202146,0.6943207126948775,0.7004255022530035,0.6597995545657016,0.7640824434751923,2.359472705022264,0.0,10.83561341640413,0.0,11.318372618116621,0.0,6.567932035450415,28.964449583023853
89,0.7538975501113586,0.6646245577951316,0.6959910913140311,0.6779080682448662,0.6369710467706013,0.7837940265978365,2.363421985460549,0.47884187082405344,1.3311453413857117,0.512249443207127,1.5568012015060222,0.3741648106904232,1.5516660728539549,4.673026496955175
90,0.7494432071269488,0.6429848737251387,0.7010022271714922,0.6693211817794494,0.6553452115812918,0.7496788091542727,2.2937557804823454,0.48775055679287305,1.6645496305750314,0.48106904231625836,1.7470641765403323,0.37861915367483295,1.727386110875017,5.370562161528453
91,0.762249443207127,0.6330871151092323,0.7288418708240535,0.6458351932017999,0.6508908685968819,0.7685572565398396,2.2814299093853925,0.0334075723830735,3.2842446101003873,0.015590200445434299,3.3426126408948664,0.011135857461024499,3.041258223072723,9.903806554713599
92,0.7511135857461024,0.6588835039223754,0.688195991091314,0.6847956654489173,0.6776169265033407,0.7409683386307783,2.3199703188940783,0.39198218262806234,1.6262835876182353,0.3363028953229399,1.8395674573817604,0.3429844097995546,1.686268124123724,5.384296933367417
93,0.755011135857461,0.6407872213751807,0.6943207126948775,0.6887997360298522,0.6597995545657016,0.7528192182558947,2.3128300806992836,0.5456570155902004,2.216409967096319,0.47884187082405344,1.839694867221709,0.39643652561247217,1.9317164997215526,6.214123938290738
94,0.7605790645879733,0.6373263269181639,0.6993318485523385,0.655674174560736,0.6542316258351893,0.7745446327799944,2.2999311617859752,0.0,13.35376861419338,0.0,12.005511126698789,0.0,8.294669193786078,33.895893581194976
95,0.7778396436525612,0.6170482457281486,0.7138084632516704,0.65991742553849,0.6592427616926503,0.750155438293593,2.2731196405096417,0.30957683741648107,1.5466109777080985,0.3674832962138085,1.672881309067486,0.40757238307349664,1.7739856487393113,5.236903840555645
96,0.782293986636971,0.6149936927718946,0.7071269487750557,0.645177566129009,0.6804008908685969,0.719320880676431,2.222623363369557,0.0,6.0522405065778635,0.0,8.828044196810648,0.0,3.4870852059404673,18.610500713764694
97,0.7789532293986637,0.613287214778845,0.7126948775055679,0.666836789429586,0.6703786191536748,0.7370871443525454,2.260838531969916,0.21603563474387527,2.6437814695001447,0.042316258351893093,2.7524304530668364,0.2383073496659243,2.3126345036555507,7.951395935364449
98,0.782293986636971,0.6154069321059968,0.7171492204899778,0.6347999362345528,0.6648106904231625,0.74775691692176,2.246082900892653,0.37861915367483295,1.6905836206767502,0.26057906458797325,1.8828255660284337,0.31403118040089084,1.7812788781185194,5.600945530065184
99,0.7661469933184856,0.6167392030291939,0.7110244988864143,0.6513227673707932,0.6492204899777283,0.7437768374094719,2.2466916092785536,0.27839643652561247,2.268475261323967,0.19599109131403117,2.3526185211997257,0.40089086859688194,2.055367831995333,6.911146726799436
100,0.7639198218262806,0.6538103454495325,0.7099109131403119,0.657038859707741,0.6525612472160356,0.7634480622138637,2.3155339215539876,0.07126948775055679,3.641818542141293,0.022271714922048998,3.598932963171621,0.031180400890868598,3.022496172473797,10.501503491454772
101,0.7733853006681515,0.6182281863782347,0.7082405345211581,0.6472983433302898,0.6581291759465479,0.7513796710357369,2.2520634132398,0.0,9.646739753689161,0.0,10.714553818139839,0.0,4.464469368048925,25.05594177076174
102,0.7828507795100222,0.6028614901421064,0.7048997772828508,0.658146367107574,0.6525612472160356,0.7586550540674503,2.25745595271444,0.0,9.956273420881853,0.0,8.491768019236542,0.0,4.91338720459715,23.60408852201262
103,0.762249443207127,0.6131658775769258,0.7071269487750557,0.6600137669551611,0.6586859688195991,0.7452926007835796,2.260511229988727,0.5991091314031181,2.2407424275686587,0.5657015590200446,1.8289786559967263,0.31403118040089084,2.120205420959235,6.431631851833488
104,0.7850779510022272,0.5994358192838911,0.72271714922049,0.6204315923104573,0.6670378619153675,0.7210619265093304,2.183766080966771,0.46547884187082406,1.4835664116194625,0.46770601336302897,1.6115891309517263,0.3518930957683742,1.5843812532573607,4.919024844477597
105,0.7744988864142539,0.5986577181315634,0.7060133630289532,0.6554891670865312,0.670935412026726,0.735423142700259,2.235204228048601,0.0,8.732477901773091,0.0,5.454729480573489,0.0,6.377219385983949,20.80723342810548
106,0.7711581291759465,0.6099426377655934,0.7182628062360802,0.6381981816881218,0.6520044543429844,0.73432019014401,2.2314593595492016,0.0,7.812863823565714,0.0,8.956011396208426,0.0,4.639520190606404,21.66089042204791
107,0.7783964365256125,0.5896913477267348,0.7193763919821826,0.6352438819833216,0.6698218262806236,0.7359227813564589,2.208283131000459,0.5011135857461024,1.5707777990795722,0.49443207126948774,1.5498663781745927,0.3830734966592428,1.7168005832319535,5.083142260400649
108,0.77728285077951,0.5912999624598,0.7099109131403119,0.6386527257135557,0.6842984409799554,0.7174668608104732,2.196991072200189,0.4610244988864143,1.7090950129026825,0.49443207126948774,1.7269098198493498,0.40089086859688194,1.5853367937699723,5.27556884740137
109,0.7800668151447662,0.6066465602486596,0.720489977728285,0.6229672238131143,0.6714922048997772,0.7285534250311437,2.2183270103947357,0.5144766146993318,2.177713040055039,0.34743875278396436,2.120851828685582,0.33407572383073497,2.011822595893673,6.572594175359985
110,0.8006681514476615,0.5727861772202171,0.7243875278396437,0.6404674786966468,0.6776169265033407,0.7109765507994357,2.184654273009778,0.5278396436525612,1.5884976979087881,0.5389755011135857,1.3891682839871515,0.40757238307349664,1.5407845259774766,4.7802980801044965
